month,month_label,feature,category,hour,mean_spatial_mean,std_spatial_mean,count
JULY_16,July 2016,PM25,emission,13,1.8873001818085525e-11,4.343808519527993e-14,31
JULY_16,July 2016,PM25,emission,14,1.883323649762344e-11,7.756507533751216e-15,31
JULY_16,July 2016,PM25,emission,15,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,16,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,17,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,18,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,19,1.8828627142963794e-11,5.998339559868859e-15,30
JULY_16,July 2016,PM25,emission,20,1.8828627142963794e-11,5.998339559868859e-15,30
JULY_16,July 2016,PM25,emission,21,1.8828627142963794e-11,5.998339559868859e-15,30
JULY_16,July 2016,PM25,emission,22,1.8828627142963794e-11,5.998339559868859e-15,30
JULY_16,July 2016,PM25,emission,23,1.8828627142963794e-11,5.998339559868859e-15,30
JULY_16,July 2016,NH3,emission,0,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,1,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,2,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,3,2.3452959518241704e-11,9.739845325406138e-16,31
JULY_16,July 2016,NH3,emission,4,2.3458738093396372e-11,6.1805607122217394e-15,31
JULY_16,July 2016,NH3,emission,5,2.3467016562656018e-11,1.2786583290764286e-14,31
JULY_16,July 2016,NH3,emission,6,2.3477693506306414e-11,2.1556151962281405e-14,31
JULY_16,July 2016,NH3,emission,7,2.34888653052486e-11,3.056025675501316e-14,31
JULY_16,July 2016,NH3,emission,8,2.3497377093988782e-11,3.763442892189006e-14,31
JULY_16,July 2016,NH3,emission,9,2.3492499620915035e-11,3.2284594164420854e-14,31
JULY_16,July 2016,NH3,emission,10,2.3486205970690805e-11,2.7551657453288436e-14,31
JULY_16,July 2016,NH3,emission,11,2.3478343267472385e-11,2.105703821244085e-14,31
JULY_16,July 2016,NH3,emission,12,2.346990054935603e-11,1.4319355871619206e-14,31
JULY_16,July 2016,NH3,emission,13,2.34614944487713e-11,7.602724967120985e-15,31
JULY_16,July 2016,NH3,emission,14,2.3454231301597787e-11,1.894773875543006e-15,31
JULY_16,July 2016,NH3,emission,15,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,16,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,17,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,18,2.3452740663851098e-11,9.680389960934912e-16,31
JULY_16,July 2016,NH3,emission,19,2.3452739795639506e-11,9.840288513845116e-16,30
JULY_16,July 2016,NH3,emission,20,2.3452739795639506e-11,9.840288513845116e-16,30
JULY_16,July 2016,NH3,emission,21,2.3452739795639506e-11,9.840288513845116e-16,30
JULY_16,July 2016,NH3,emission,22,2.3452739795639506e-11,9.840288513845116e-16,30
JULY_16,July 2016,NH3,emission,23,2.3452739795639506e-11,9.840288513845116e-16,30
JULY_16,July 2016,SO2,emission,0,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,1,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,2,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,3,3.6390820535872246e-11,3.41692221647284e-16,31
JULY_16,July 2016,SO2,emission,4,3.6393045520313637e-11,2.164516574564951e-15,31
JULY_16,July 2016,SO2,emission,5,3.639600230668474e-11,4.4093918610281454e-15,31
JULY_16,July 2016,SO2,emission,6,3.6399819533749545e-11,7.41203544288991e-15,31
JULY_16,July 2016,SO2,emission,7,3.6403714163812926e-11,1.0461689489326905e-14,31
JULY_16,July 2016,SO2,emission,8,3.6406490067957976e-11,1.2866564938362916e-14,31
JULY_16,July 2016,SO2,emission,9,3.6404360680617153e-11,1.0767932275079902e-14,31
JULY_16,July 2016,SO2,emission,10,3.64022050962524e-11,9.231522120706707e-15,31
JULY_16,July 2016,SO2,emission,11,3.639937461362807e-11,6.9888001377997126e-15,31
JULY_16,July 2016,SO2,emission,12,3.639641438118977e-11,4.713119892599889e-15,31
JULY_16,July 2016,SO2,emission,13,3.639347665764122e-11,2.4345925908191247e-15,31
JULY_16,July 2016,SO2,emission,14,3.639101946278995e-11,4.6525925657978175e-16,31
JULY_16,July 2016,SO2,emission,15,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,16,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,17,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,18,3.639068600586255e-11,3.2662610315494556e-16,31
JULY_16,July 2016,SO2,emission,19,3.6390689969040433e-11,3.3129119340170355e-16,30
JULY_16,July 2016,SO2,emission,20,3.6390689969040433e-11,3.3129119340170355e-16,30
JULY_16,July 2016,SO2,emission,21,3.6390689969040433e-11,3.3129119340170355e-16,30
JULY_16,July 2016,SO2,emission,22,3.6390689969040433e-11,3.3129119340170355e-16,30
JULY_16,July 2016,SO2,emission,23,3.6390689969040433e-11,3.3129119340170355e-16,30
JULY_16,July 2016,NOx,emission,0,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,1,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,2,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,3,3.551078047572576e-11,3.4686689117799524e-15,31
JULY_16,July 2016,NOx,emission,4,3.5533644657979825e-11,2.348501935292657e-14,31
JULY_16,July 2016,NOx,emission,5,3.55643314278181e-11,4.810481436731927e-14,31
JULY_16,July 2016,NOx,emission,6,3.560413895547048e-11,8.09260355663989e-14,31
JULY_16,July 2016,NOx,emission,7,3.564507738320192e-11,1.1435718573418802e-13,31
JULY_16,July 2016,NOx,emission,8,3.567540131838325e-11,1.4055473915650392e-13,31
JULY_16,July 2016,NOx,emission,9,3.565370468433725e-11,1.1860841870103565e-13,31
JULY_16,July 2016,NOx,emission,10,3.56312158637102e-11,1.0149697684270075e-13,31
JULY_16,July 2016,NOx,emission,11,3.560173181495417e-11,7.705519567507652e-14,31
JULY_16,July 2016,NOx,emission,12,3.5570761381055554e-11,5.207255327383887e-14,31
JULY_16,July 2016,NOx,emission,13,3.553994380301216e-11,2.709861058854165e-14,31
JULY_16,July 2016,NOx,emission,14,3.551368690350102e-11,5.667328089455239e-15,31
JULY_16,July 2016,NOx,emission,15,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,16,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,17,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,18,3.550986688960233e-11,3.585685283082073e-15,31
JULY_16,July 2016,NOx,emission,19,3.550989241865878e-11,3.642184307966306e-15,30
JULY_16,July 2016,NOx,emission,20,3.550989241865878e-11,3.642184307966306e-15,30
JULY_16,July 2016,NOx,emission,21,3.550989241865878e-11,3.642184307966306e-15,30
JULY_16,July 2016,NOx,emission,22,3.550989241865878e-11,3.642184307966306e-15,30
JULY_16,July 2016,NOx,emission,23,3.550989241865878e-11,3.642184307966306e-15,30
JULY_16,July 2016,NMVOC_e,emission,0,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,1,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,2,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,3,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,4,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,5,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,6,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,7,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,8,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,9,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,10,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,11,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,12,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,13,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,14,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,15,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,16,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,17,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,18,3.823961519456729e-11,2.5849394142282115e-26,31
JULY_16,July 2016,NMVOC_e,emission,19,3.823961519456729e-11,2.5849394142282115e-26,30
JULY_16,July 2016,NMVOC_e,emission,20,3.823961519456729e-11,2.5849394142282115e-26,30
JULY_16,July 2016,NMVOC_e,emission,21,3.823961519456729e-11,2.5849394142282115e-26,30
JULY_16,July 2016,NMVOC_e,emission,22,3.823961519456729e-11,2.5849394142282115e-26,30
JULY_16,July 2016,NMVOC_e,emission,23,3.823961519456729e-11,2.5849394142282115e-26,30
JULY_16,July 2016,NMVOC_finn,emission,0,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,1,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,2,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,3,4.832064036496793e-13,3.4399958978072725e-13,31
JULY_16,July 2016,NMVOC_finn,emission,4,2.4821359449288685e-12,2.159235148760938e-12,31
JULY_16,July 2016,NMVOC_finn,emission,5,5.431000932074944e-12,4.479496030812144e-12,31
JULY_16,July 2016,NMVOC_finn,emission,6,9.23693160909615e-12,7.553746124398626e-12,31
JULY_16,July 2016,NMVOC_finn,emission,7,1.3259719085072409e-11,1.0723604426048343e-11,31
JULY_16,July 2016,NMVOC_finn,emission,8,1.6413101451707766e-11,1.3208073080517203e-11,31
JULY_16,July 2016,NMVOC_finn,emission,9,1.4815635833840115e-11,1.1459635254569895e-11,31
JULY_16,July 2016,NMVOC_finn,emission,10,1.2539992027242642e-11,9.759888531956306e-12,31
JULY_16,July 2016,NMVOC_finn,emission,11,9.744498224331901e-12,7.49399666514297e-12,31
JULY_16,July 2016,NMVOC_finn,emission,12,6.713189679471763e-12,5.1187322943282286e-12,31
JULY_16,July 2016,NMVOC_finn,emission,13,3.6900325783663255e-12,2.758190246645705e-12,31
JULY_16,July 2016,NMVOC_finn,emission,14,1.040530364381067e-12,7.622537318380898e-13,31
JULY_16,July 2016,NMVOC_finn,emission,15,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,16,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,17,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,18,4.344875533357481e-13,3.417580614687492e-13,31
JULY_16,July 2016,NMVOC_finn,emission,19,4.323534146576088e-13,3.472040716159348e-13,30
JULY_16,July 2016,NMVOC_finn,emission,20,4.323534146576088e-13,3.472040716159348e-13,30
JULY_16,July 2016,NMVOC_finn,emission,21,4.323534146576088e-13,3.472040716159348e-13,30
JULY_16,July 2016,NMVOC_finn,emission,22,4.323534146576088e-13,3.472040716159348e-13,30
JULY_16,July 2016,NMVOC_finn,emission,23,4.323534146576088e-13,3.472040716159348e-13,30
JULY_16,July 2016,bio,emission,0,4.850983190409703e-12,1.321753724992216e-12,31
JULY_16,July 2016,bio,emission,1,2.0090678924487803e-11,4.1408148410133935e-12,31
JULY_16,July 2016,bio,emission,2,4.807132537014559e-11,7.560314277045069e-12,31
JULY_16,July 2016,bio,emission,3,8.417055873972821e-11,9.361191098380883e-12,31
JULY_16,July 2016,bio,emission,4,1.209652102947133e-10,1.12152745390801e-11,31
JULY_16,July 2016,bio,emission,5,1.5140131129085594e-10,1.139044179883653e-11,31
JULY_16,July 2016,bio,emission,6,1.7203263410588724e-10,1.2309013740537207e-11,31
JULY_16,July 2016,bio,emission,7,1.7921568888410886e-10,1.342268396492464e-11,31
JULY_16,July 2016,bio,emission,8,1.704676032948481e-10,1.4075602942037543e-11,31
JULY_16,July 2016,bio,emission,9,1.4634324531762504e-10,1.288965600795455e-11,31
JULY_16,July 2016,bio,emission,10,1.1259534053328465e-10,1.0866641514236531e-11,31
JULY_16,July 2016,bio,emission,11,7.365784091532958e-11,8.432670010682259e-12,31
JULY_16,July 2016,bio,emission,12,3.670301613037833e-11,5.725657100840302e-12,31
JULY_16,July 2016,bio,emission,13,1.1823163178219555e-11,2.6256647767489242e-12,31
JULY_16,July 2016,bio,emission,14,8.283971744983318e-13,4.2981842862248475e-13,31
JULY_16,July 2016,bio,emission,15,9.59545699820262e-15,4.774153696075206e-16,31
JULY_16,July 2016,bio,emission,16,9.045349701895134e-15,4.547408844414523e-16,31
JULY_16,July 2016,bio,emission,17,8.591831157334376e-15,4.345131638789688e-16,31
JULY_16,July 2016,bio,emission,18,8.218075218965e-15,4.2343503018565954e-16,31
JULY_16,July 2016,bio,emission,19,7.91584112236972e-15,4.164428217632744e-16,30
JULY_16,July 2016,bio,emission,20,7.636938414420707e-15,4.094267278668292e-16,30
JULY_16,July 2016,bio,emission,21,7.392440236613385e-15,4.017286823150332e-16,30
JULY_16,July 2016,bio,emission,22,7.188660400771019e-15,4.014357843983212e-16,30
JULY_16,July 2016,bio,emission,23,7.902290323160864e-14,9.953196967641213e-14,30
OCT_16,October 2016,cpm25,meteorology_or_target,0,39.43343605533723,10.364581240314784,31
OCT_16,October 2016,cpm25,meteorology_or_target,1,39.00916880946006,10.218547334202933,31
OCT_16,October 2016,cpm25,meteorology_or_target,2,38.6768545335339,10.058999863196393,31
OCT_16,October 2016,cpm25,meteorology_or_target,3,37.47113547786589,10.151233259417664,31
OCT_16,October 2016,cpm25,meteorology_or_target,4,35.62724559537826,9.851716589380317,31
OCT_16,October 2016,cpm25,meteorology_or_target,5,34.36389498556814,9.577259969026322,31
OCT_16,October 2016,cpm25,meteorology_or_target,6,33.4388054878481,9.287113101802738,31
OCT_16,October 2016,cpm25,meteorology_or_target,7,32.83327797920473,9.088857016196137,31
OCT_16,October 2016,cpm25,meteorology_or_target,8,32.52906534748693,8.9647205987072,31
OCT_16,October 2016,cpm25,meteorology_or_target,9,32.454551266085716,8.89760241184465,31
OCT_16,October 2016,cpm25,meteorology_or_target,10,32.62796915731123,8.919636715967894,31
OCT_16,October 2016,cpm25,meteorology_or_target,11,33.42243868304837,9.252693058452595,31
OCT_16,October 2016,cpm25,meteorology_or_target,12,34.957548203006866,9.768352162576454,31
OCT_16,October 2016,cpm25,meteorology_or_target,13,36.58350095441264,10.112920052030471,31
OCT_16,October 2016,cpm25,meteorology_or_target,14,37.86087583726452,10.285732389606233,31
OCT_16,October 2016,cpm25,meteorology_or_target,15,38.79659258934759,10.371325008841564,31
OCT_16,October 2016,cpm25,meteorology_or_target,16,39.47403907775879,10.36908996196333,31
OCT_16,October 2016,cpm25,meteorology_or_target,17,39.98960950297694,10.33968569934401,31
OCT_16,October 2016,cpm25,meteorology_or_target,18,40.403742205712106,10.315129050171352,31
OCT_16,October 2016,cpm25,meteorology_or_target,19,40.72285029093425,10.458866115106641,30
OCT_16,October 2016,cpm25,meteorology_or_target,20,40.97181905110677,10.443987940989581,30
OCT_16,October 2016,cpm25,meteorology_or_target,21,41.0364793141683,10.35714526077702,30
OCT_16,October 2016,cpm25,meteorology_or_target,22,40.82996133168538,10.145115315112529,30
OCT_16,October 2016,cpm25,meteorology_or_target,23,40.52032477060954,9.922519310216405,30
OCT_16,October 2016,q2,meteorology_or_target,0,0.011079544531962564,0.0016090921075085742,31
OCT_16,October 2016,q2,meteorology_or_target,1,0.011211163454478788,0.0016034664864913906,31
OCT_16,October 2016,q2,meteorology_or_target,2,0.011436154074486225,0.001558928909726526,31
OCT_16,October 2016,q2,meteorology_or_target,3,0.01158705089361437,0.0015017147209605323,31
OCT_16,October 2016,q2,meteorology_or_target,4,0.011605638620113172,0.0014611252905817253,31
OCT_16,October 2016,q2,meteorology_or_target,5,0.011561816047516561,0.0014464805332714207,31
OCT_16,October 2016,q2,meteorology_or_target,6,0.011499815380140659,0.0014552364758842438,31
OCT_16,October 2016,q2,meteorology_or_target,7,0.011450259345433405,0.0014738637649588152,31
OCT_16,October 2016,q2,meteorology_or_target,8,0.011439798730275324,0.0014867169443857518,31
OCT_16,October 2016,q2,meteorology_or_target,9,0.011481894300349297,0.001490261356744561,31
OCT_16,October 2016,q2,meteorology_or_target,10,0.011671539516218247,0.0014394923685055706,31
OCT_16,October 2016,q2,meteorology_or_target,11,0.011911408104483158,0.0014033514964092656,31
OCT_16,October 2016,q2,meteorology_or_target,12,0.011787564013033144,0.001504511494065613,31
OCT_16,October 2016,q2,meteorology_or_target,13,0.01162195794524685,0.0015156712469503821,31
OCT_16,October 2016,q2,meteorology_or_target,14,0.011593521001838868,0.00151426012456603,31
OCT_16,October 2016,q2,meteorology_or_target,15,0.011550580211464436,0.0015175455032893329,31
OCT_16,October 2016,q2,meteorology_or_target,16,0.011495847044692885,0.0015207938311098594,31
OCT_16,October 2016,q2,meteorology_or_target,17,0.011432362600199638,0.0015259242497210538,31
OCT_16,October 2016,q2,meteorology_or_target,18,0.011362485166999602,0.0015328524309724638,31
OCT_16,October 2016,q2,meteorology_or_target,19,0.011313158335785072,0.0015593751212707968,30
OCT_16,October 2016,q2,meteorology_or_target,20,0.011238251719623804,0.001563977697088427,30
OCT_16,October 2016,q2,meteorology_or_target,21,0.01116285960500439,0.0015661827646702782,30
OCT_16,October 2016,q2,meteorology_or_target,22,0.011089438231041034,0.0015668099633253593,30
OCT_16,October 2016,q2,meteorology_or_target,23,0.011020119022578,0.0015661299102115085,30
OCT_16,October 2016,t2,meteorology_or_target,0,287.76324462890625,2.065029575889778,31
OCT_16,October 2016,t2,meteorology_or_target,1,288.2788381268901,2.042935187548196,31
OCT_16,October 2016,t2,meteorology_or_target,2,289.67949848790323,1.805527213284248,31
OCT_16,October 2016,t2,meteorology_or_target,3,291.2325695407006,1.5460146682749023,31
OCT_16,October 2016,t2,meteorology_or_target,4,292.5139800040953,1.2931376480261012,31
OCT_16,October 2016,t2,meteorology_or_target,5,293.4341440508443,1.1536607257247193,31
OCT_16,October 2016,t2,meteorology_or_target,6,294.1379000756048,1.0728640330361328,31
OCT_16,October 2016,t2,meteorology_or_target,7,294.60567941973284,1.028586410535978,31
OCT_16,October 2016,t2,meteorology_or_target,8,294.857423843876,1.0133072440402515,31
OCT_16,October 2016,t2,meteorology_or_target,9,294.8772553474672,1.0203001736177173,31
OCT_16,October 2016,t2,meteorology_or_target,10,294.6300728090348,1.0627102184348187,31
OCT_16,October 2016,t2,meteorology_or_target,11,293.66675690681706,1.2778267041059628,31
OCT_16,October 2016,t2,meteorology_or_target,12,292.1686263545867,1.593663110833101,31
OCT_16,October 2016,t2,meteorology_or_target,13,291.23014093214465,1.6045412033224802,31
OCT_16,October 2016,t2,meteorology_or_target,14,290.72292007938506,1.6298722823920715,31
OCT_16,October 2016,t2,meteorology_or_target,15,290.287347608997,1.6670058867178084,31
OCT_16,October 2016,t2,meteorology_or_target,16,289.88930191532256,1.7096404120038127,31
OCT_16,October 2016,t2,meteorology_or_target,17,289.5193589733493,1.7528612827125223,31
OCT_16,October 2016,t2,meteorology_or_target,18,289.17793618479084,1.7963307106172834,31
OCT_16,October 2016,t2,meteorology_or_target,19,288.9245534261068,1.8378438863862296,30
OCT_16,October 2016,t2,meteorology_or_target,20,288.6234578450521,1.876900899055524,30
OCT_16,October 2016,t2,meteorology_or_target,21,288.33312072753904,1.913299051541642,30
OCT_16,October 2016,t2,meteorology_or_target,22,288.0626475016276,1.946806190762459,30
OCT_16,October 2016,t2,meteorology_or_target,23,287.81585489908855,1.9764087425887014,30
OCT_16,October 2016,u10,meteorology_or_target,0,0.9988159731390976,0.6912885413544559,31
OCT_16,October 2016,u10,meteorology_or_target,1,1.0225660537760104,0.7126343240300261,31
OCT_16,October 2016,u10,meteorology_or_target,2,1.1403286719033796,0.7693776869589162,31
OCT_16,October 2016,u10,meteorology_or_target,3,1.3911748188397577,0.8655213019141833,31
OCT_16,October 2016,u10,meteorology_or_target,4,1.6249668573540064,0.9181191047386991,31
OCT_16,October 2016,u10,meteorology_or_target,5,1.7997951423448901,0.9256603142338414,31
OCT_16,October 2016,u10,meteorology_or_target,6,1.9639944402921585,0.9271119342832939,31
OCT_16,October 2016,u10,meteorology_or_target,7,2.088728872037703,0.9218274613560188,31
OCT_16,October 2016,u10,meteorology_or_target,8,2.162003263350456,0.9087944726315736,31
OCT_16,October 2016,u10,meteorology_or_target,9,2.1785845814212674,0.8893767196980723,31
OCT_16,October 2016,u10,meteorology_or_target,10,2.0894719463202263,0.8545755536890737,31
OCT_16,October 2016,u10,meteorology_or_target,11,1.780645943156654,0.7872565846682559,31
OCT_16,October 2016,u10,meteorology_or_target,12,1.4255990100003058,0.7064908470228534,31
OCT_16,October 2016,u10,meteorology_or_target,13,1.2369639104412449,0.6892610839580007,31
OCT_16,October 2016,u10,meteorology_or_target,14,1.137898331087443,0.691561524097121,31
OCT_16,October 2016,u10,meteorology_or_target,15,1.0848046082162088,0.6943332126760204,31
OCT_16,October 2016,u10,meteorology_or_target,16,1.0584293697630205,0.6979397996064552,31
OCT_16,October 2016,u10,meteorology_or_target,17,1.0468271053846805,0.7018888511193149,31
OCT_16,October 2016,u10,meteorology_or_target,18,1.0439326420065858,0.7062645678222992,31
OCT_16,October 2016,u10,meteorology_or_target,19,1.0948889564257116,0.6639866513143533,30
OCT_16,October 2016,u10,meteorology_or_target,20,1.0902774641290307,0.6714313068131849,30
OCT_16,October 2016,u10,meteorology_or_target,21,1.0774242040080328,0.6796219998819791,30
OCT_16,October 2016,u10,meteorology_or_target,22,1.0549532437076172,0.6869621925790178,30
OCT_16,October 2016,u10,meteorology_or_target,23,1.026022288048019,0.6931003820786251,30
OCT_16,October 2016,v10,meteorology_or_target,0,-0.15801788878536993,0.4883520651404099,31
OCT_16,October 2016,v10,meteorology_or_target,1,-0.1702856046988839,0.49360144777877935,31
OCT_16,October 2016,v10,meteorology_or_target,2,-0.1646755693420287,0.5038136423567412,31
OCT_16,October 2016,v10,meteorology_or_target,3,-0.17613153517126076,0.519772560985902,31
OCT_16,October 2016,v10,meteorology_or_target,4,-0.2014291317712876,0.5421096128755897,31
OCT_16,October 2016,v10,meteorology_or_target,5,-0.20618942403985607,0.546012863316123,31
OCT_16,October 2016,v10,meteorology_or_target,6,-0.19763663483242835,0.5428793372450653,31
OCT_16,October 2016,v10,meteorology_or_target,7,-0.18943507753072247,0.5401822712311598,31
OCT_16,October 2016,v10,meteorology_or_target,8,-0.19295979795917387,0.5374831535539221,31
OCT_16,October 2016,v10,meteorology_or_target,9,-0.21172722849634387,0.5338523743135839,31
OCT_16,October 2016,v10,meteorology_or_target,10,-0.23825993965710363,0.5238878142453857,31
OCT_16,October 2016,v10,meteorology_or_target,11,-0.23047908035016829,0.48732625255010875,31
OCT_16,October 2016,v10,meteorology_or_target,12,-0.27064896278804346,0.47541865729017435,31
OCT_16,October 2016,v10,meteorology_or_target,13,-0.313272402952275,0.4764440146685218,31
OCT_16,October 2016,v10,meteorology_or_target,14,-0.30545933304294465,0.4807077695781956,31
OCT_16,October 2016,v10,meteorology_or_target,15,-0.2843021240926558,0.4800219673012461,31
OCT_16,October 2016,v10,meteorology_or_target,16,-0.2561705944038207,0.47961954015185876,31
OCT_16,October 2016,v10,meteorology_or_target,17,-0.22672161580093445,0.4801110999115033,31
OCT_16,October 2016,v10,meteorology_or_target,18,-0.1945652987567648,0.48174826443526925,31
OCT_16,October 2016,v10,meteorology_or_target,19,-0.1468749449054788,0.47288481767666624,30
OCT_16,October 2016,v10,meteorology_or_target,20,-0.14027272461292645,0.47372389477997123,30
OCT_16,October 2016,v10,meteorology_or_target,21,-0.14376923078671097,0.4733187374481241,30
OCT_16,October 2016,v10,meteorology_or_target,22,-0.15294219069182874,0.47154090900873186,30
OCT_16,October 2016,v10,meteorology_or_target,23,-0.16512884783248108,0.47064961730231203,30
OCT_16,October 2016,swdown,meteorology_or_target,0,5.151602506637573,2.8065948750363736,31
OCT_16,October 2016,swdown,meteorology_or_target,1,67.77395949825164,14.148481046440478,31
OCT_16,October 2016,swdown,meteorology_or_target,2,214.89323326849168,23.49803715206654,31
OCT_16,October 2016,swdown,meteorology_or_target,3,398.6934341922883,25.98588844031307,31
OCT_16,October 2016,swdown,meteorology_or_target,4,564.8866931546119,22.412056761390538,31
OCT_16,October 2016,swdown,meteorology_or_target,5,678.9986454133065,23.40315510211804,31
OCT_16,October 2016,swdown,meteorology_or_target,6,727.7717048891129,28.274263426230878,31
OCT_16,October 2016,swdown,meteorology_or_target,7,708.3695954353578,30.6553891237996,31
OCT_16,October 2016,swdown,meteorology_or_target,8,625.1607410061744,29.41515009603997,31
OCT_16,October 2016,swdown,meteorology_or_target,9,486.3990478515625,27.819208678741496,31
OCT_16,October 2016,swdown,meteorology_or_target,10,315.81286719537553,24.853705729596925,31
OCT_16,October 2016,swdown,meteorology_or_target,11,140.33357337213332,20.873840267774316,31
OCT_16,October 2016,swdown,meteorology_or_target,12,30.032504820054577,9.720599012116729,31
OCT_16,October 2016,swdown,meteorology_or_target,13,0.4617963846662127,0.7231891174833414,31
OCT_16,October 2016,swdown,meteorology_or_target,14,0.0,0.0,31
OCT_16,October 2016,swdown,meteorology_or_target,15,0.0,0.0,31
OCT_16,October 2016,swdown,meteorology_or_target,16,0.0,0.0,31
OCT_16,October 2016,swdown,meteorology_or_target,17,0.0,0.0,31
OCT_16,October 2016,swdown,meteorology_or_target,18,0.0,0.0,31
OCT_16,October 2016,swdown,meteorology_or_target,19,0.0,0.0,30
OCT_16,October 2016,swdown,meteorology_or_target,20,0.0,0.0,30
OCT_16,October 2016,swdown,meteorology_or_target,21,0.0,0.0,30
OCT_16,October 2016,swdown,meteorology_or_target,22,0.0,0.0,30
OCT_16,October 2016,swdown,meteorology_or_target,23,0.0,0.0,30
OCT_16,October 2016,pblh,meteorology_or_target,0,416.88899772397934,36.93958777109066,31
OCT_16,October 2016,pblh,meteorology_or_target,1,417.8695806687878,36.44393600465832,31
OCT_16,October 2016,pblh,meteorology_or_target,2,457.69178132087956,43.005522560397985,31
OCT_16,October 2016,pblh,meteorology_or_target,3,569.351081109816,54.03890658617433,31
OCT_16,October 2016,pblh,meteorology_or_target,4,739.1016235351562,54.654970440612594,31
OCT_16,October 2016,pblh,meteorology_or_target,5,929.1655745967741,50.26797177619529,31
OCT_16,October 2016,pblh,meteorology_or_target,6,1097.0535042055192,57.694760068565,31
OCT_16,October 2016,pblh,meteorology_or_target,7,1208.7555758568549,62.912230859833315,31
OCT_16,October 2016,pblh,meteorology_or_target,8,1270.801742061492,64.72069440987512,31
OCT_16,October 2016,pblh,meteorology_or_target,9,1291.2945753528227,65.14050357246896,31
